dataset\accordion\image_0001.jpg,0,0.02225786632342418,0.9784632887475635,0.11223326286264915,0.1454870261546679,0.04123209319715557,0.14975021782636772,0.3974192185739707,0.0477112433228259,0.264611945558026,0.08187725483480349,0.02435197974418532,0.1677263874127654,0.22349908754392073,0.13341194012678137,0.08789713453611384
dataset\accordion\image_0002.jpg,0,3.222966402303012,5.041708914758466,1.5261088555981115,1.17953130163005,1.6533391128549864,0.5263120005520406,1.5857897295487335,1.3243712329600397,1.3102728262591468,0.6808113011301391,1.1848815326737205,1.1723616412998477,0.61634795256156,0.8950912372551217,0.7411905599845793
dataset\accordion\image_0003.jpg,0,0.9966898591560291,0.8547333177626846,0.9119260360166801,3.6275186053980235,1.7798056434984415,0.8951986452646141,10.071082429395926,8.927943888543064,6.057918245638538,0.8876400936643022,0.8645043346679977,0.8890506011914778,1.7237623285059713,3.3108551814057456,0.8605879072604893
dataset\accordion\image_0004.jpg,0,2.0435128087988534,1.5095037976788654,0.08149048456143047,0.3769950731535466,0.6756895112654819,0.9018304002925588,0.7873672069165468,0.4177863099313905,0.17237803956719477,0.19114598552928713,0.15726504687336093,0.03984833616966962,0.048781684212845865,0.18654282620373291,0.10796333243199639
dataset\accordion\image_0005.jpg,0,0.33225063510254366,0.19569666480930895,0.2222253100767579,0.23443590270831882,0.22991315485568964,0.22694578530495568,0.18444689971208186,0.1544208637410727,0.11765845127073579,0.07673737162470715,0.09702534766453597,0.08591352776949654,0.042214385122101024,0.05039432386192086,0.06866490950779243
dataset\accordion\image_0006.jpg,0,0.0748066171391135,0.36634919179403924,0.5504619590232803,0.03353428506302517,0.04013125093083209,0.328145815222088,0.031959275080813976,0.19221856607624055,0.032069059986525594,0.007432011605481927,0.03605272917778374,0.22702924991120743,0.08800159318825033,0.0719571680876042,0.05706341945892406
dataset\accordion\image_0007.jpg,0,1.8928163101782474,15.903188722612716,9.977192320470177,0.9631575175950198,3.2188558124312814,3.6626972186234283,5.087138440771897,3.3714024363059516,3.239280645335434,1.0350660207214213,0.8930401906464361,3.6921628349362314,1.7353613745297387,2.655741833125447,1.021409099437407
dataset\accordion\image_0008.jpg,0,8.745422201707024,9.8415703690979,15.292048614002539,9.327558806353355,0.9704573885425765,7.400837566754235,0.9860916541739988,7.343170832146462,1.9222022152898175,11.938570709329367,7.092347805558479,2.136865189483285,8.82088609429164,7.417471466520777,1.04270682719692
dataset\accordion\image_0009.jpg,0,0.024710210782629572,0.5633365520099767,0.5307843520592522,0.14354896208820378,0.32416724049047063,0.2273867295888466,0.018609484172984324,0.2255115451964744,0.0990038727713188,0.08331200273231543,0.04840415814913895,0.11608039775636869,0.12161072390543035,0.04714686498978576,0.023423586878648116
dataset\accordion\image_0010.jpg,0,2.4479633343960554,4.657130866842822,1.1349649781359163,3.5411686080501408,5.577487547151907,1.1515578995868767,2.867173991948805,1.4992912644629437,0.9345295616623667,2.402221404216858,0.5365228970157198,2.0672092603817154,2.2300170440990286,1.5145174647172144,0.19461194192186762
dataset\accordion\image_0011.jpg,0,0.5721200910588975,0.050243908376834415,0.17038486950066523,0.09823174787058053,0.26688995648113506,0.1630889417533503,0.021783816125911064,0.0030368602777749902,0.04348879867300203,0.10055892119128652,0.06319739654468398,0.061115421058860045,0.04420199710042294,0.0952929153327756,0.022960112186451016
dataset\accordion\image_0012.jpg,0,0.9505323965424328,0.6357255979579637,0.06840920414074579,0.21080386839342258,0.5279859876898444,0.13892438841759955,0.1331200662458476,0.18354274976613819,0.03358862229989679,0.13628855895111153,0.13452933392592709,0.03214062104867694,0.13644333029815206,0.005238181816473187,0.11913437030527736
dataset\accordion\image_0013.jpg,0,0.30094259066424484,1.5217409321218702,0.3275781324441354,1.1021779198643378,0.8774527239728132,0.1486260458113826,0.04143853625093659,0.06202889669996651,0.43076691236814146,0.45019725010438466,0.5233646515990235,0.053925064483189684,0.05247153063951316,0.16654876258225731,0.20326857390994332
dataset\accordion\image_0014.jpg,0,1.6583495825972376,1.9093385328232126,1.4830802047111045,0.19170389497688498,0.40231421694019126,1.13228432743926,0.1875034460213409,0.4862184900212141,0.2716203620883724,0.18409529448315723,0.17867134698958612,0.5034126888255532,0.40078576804729055,0.022882493636789444,0.19306756314870666
dataset\accordion\image_0015.jpg,0,2.004166118572999,1.0254062162124915,1.9989466420536746,11.379262215151767,21.812201674374354,30.976183619710156,1.0217151251107826,3.045440004864072,11.314456700108504,18.353705403045854,17.089332649613354,4.0077473465634235,0.9533998304771026,7.963658107919028,0.9511327240872979
dataset\accordion\image_0016.jpg,0,1.5611678328414735,0.5382177285155554,1.2339666097444644,3.59827372674844,1.9654751490089701,1.8257110798960332,2.2361136403174675,1.9586990877637875,2.008623412933062,0.757916809202037,1.3418042905156162,1.411649118741855,0.9934244449952526,0.7385774185686257,0.9796873786572692
dataset\accordion\image_0017.jpg,0,0.6794561839729766,0.1362338279827901,0.4887622033868337,0.3082998720008918,0.27112619297575796,0.059564452343082455,0.2465529838357791,0.23295199049038728,0.20449119160827606,0.008155739660723022,0.024511519165287463,0.0256479811009389,0.08510585464542215,0.07179734955469037,0.08068378839938126
dataset\accordion\image_0018.jpg,0,0.290009762553328,0.4843879662072147,0.5671180393671668,3.501208254575106,1.0199887451867349,1.614042881725386,0.8123765010292923,0.5581859061300448,4.675322281101776,0.26545279985008824,2.6917059178035485,2.0041373334784964,0.22265491997686404,3.488796063507096,0.289169861222773
dataset\accordion\image_0019.jpg,0,4.708356819313457,15.470007281711068,1.9764118429711999,15.807158776497062,12.237693804583161,0.4118567249900582,1.6672165451826186,1.9823815990689617,6.781596752514492,6.303916273386442,5.400596345219811,0.4008130948184439,0.7587965028255724,0.9413371107438345,4.003483761066862
dataset\accordion\image_0020.jpg,0,0.6087407963573297,1.0610952286486002,0.7592796360793501,0.35536152651083147,0.4955190495970989,0.43275446196512957,0.3659269369245275,0.06646576822291698,0.06596123968356948,0.16756789465684882,0.326255234644532,0.004796294650818522,0.07343418419087626,0.10466511948860942,0.16424438972595226
dataset\accordion\image_0021.jpg,0,0.13992334580496527,0.2177771567461392,0.02813564475630084,0.08459340266782915,0.14059788048087382,0.20581174169657185,0.19428923851102436,0.1939157650036308,0.09275283529786972,0.14879707571233675,0.1521344889363415,0.13026792740070064,0.12392865199677695,0.05487263886592891,0.08369746142245932
dataset\accordion\image_0022.jpg,0,1.2357008400847325,0.21976747167314845,0.6465905922581866,0.7368968018254084,0.17209374856219323,0.21662480062386671,0.4356380041580353,0.04394705614932632,0.09821313453055329,0.08210108821515028,0.043619098949629086,0.07706148744491406,0.211153161151539,0.04509682072562052,0.08558042645137472
